,Text,Biased
5310,"rt @maxepstein5: @davidafrench a core part of my jewish education growing up was ""jews must always be for human rights and civil rights."" i expect the same of our jewish state. these particular rocket strikes may or may not be justified but the general status quo is not",0
5311,"rt @wildpalmsltd: i'm pretty sure millions of jews, romany and others are tired of hearing shots, masks, and other public health measures compared to the holocaust. i know i am. #getvaccinated
#wearamask
https://t.co/clf1gxmnbt",0
5312,"@tiddapage @thepix_isyugen jews, muslins , christians , african american, there is no no favourite flavour. when you hold a baby does an average person discriminate? watch new amsterdam , first tv show to show how it really is in america ",0
5313,"@peptopill @claireredacted @just_whatever israel: you can't riot with rocks and weaponry (bad)
hamas: ""retaliates"" attempted mass murder (good)
israel: defends and wipes out key positions (bad)
i think you probably just hate jews",0
5314,"rt @holocaustmuseum: while he was widely admired for his athletic achievements, few knew about italian cyclist gino bartali's rescue efforts. the two-time tour de france winner risked his own life by helping to save hundreds of jews during world war ii. ??: yad vashem https://t.co/fk2yscknow https://t.co/u0xbpvh66v",0
5315,@noahpinion i agree with everything biden and omar said. jews in usa/u.k. bear no moral responsibility for israel for better or worse. (palestinians in these countries should also not be tarred with supporting hamas or being anti-israeli unless they specifically express this),0
5316,"rt @auschwitzmuseum: 14 august 1942 | a day at the german nazi #auschwitz camp: 712 jews deported from drancy were gassed at birkenau, 60 poles were shot at the execution wall of block 11 at auschwitz i &amp; 58 prisoners selected at the camp infirmary were killed with phenol injection into their hearts",0
5317,if only there were some frame of reference for jews of israel to refer to in order to understand the abhorrent treatment they�re inflicting on the palestinians,1
5318,"@marcos_levy11 @ruhsuzcerrahh @einavmendes jews once lived in jerusalem, but !!!!
see this video if you are truly jews 

https://t.co/fqq40vidjs",0
5319,"rt @auschwitzmuseum: 27 august 1943 | a transport of 205 jews deported from a slave labor camp ""m�rkische stahlform-werke"" in eberswalde arrived at #auschwitz. all were murdered in a gas chamber after the selection",0
5320,"rt @muslim_jewish: when fear and polarization tear america apart, we must bridge the divides to stand together in unity.

join muslims ?? and jews ?? across the country in the fight against hate. follow us today",0
5321,@verumestliberta @jerusalem_post because those same jews have made it clear they do not support what israel is doing to palestinians,0
5322,"rt @ajcglobal: qanon, the far-right conspiratorial network, emerged in 2017 and is built upon antisemitism.

its supporters pose a serious threat to jews and our democracy.

we cannot allow this hate to grow.

follow ajc and stand with us against hate",0
5323,"rt @auschwitzmuseum: 4 august 1943 | a french jewish girl, marguerite sznajderman, was born in paris.

she arrived at #auschwitz on 12 february 1944 in a transport of 1,500 jews deported from drancy. she was among 1,229 of them murdered in gas chambers after the selection. she was 6 months old. https://t.co/s3zubvsxvg",0
5324,"@theresnoantidot literally they will do anything to justify themselves for hating jews. i won�t go to new york for a while, no way",0
5325,"@onwingsofmaybe @randomino @mariambarghouti really, name 3 major battles that jews fought  in the last millennium and pre '47",1
5326,@neontaster jews are eye for an eye; they only retaliate. islam is the one that says to kill all non-believers,0
5327,"@fulgurnex @mrmenba @piblardo @jayykkr @stone_toss @disclosetv actually, 4 million people did die in these extermination camps. the other 2 million were jews that died through other means in or out of extermination camps. a lot more non jews also died via these methods, including about 7 million soviet citizens",0
5328,rt @jatikhwan: a group of israeli christians with their priest came to sheikh jarrah to express solidarity with palestinian muslims who have been threatened to leave their houses for the jews. israeli christians made up 2% of the total population in israel. #savesheikhjarrah https://t.co/nqawqelbe5,1
5329,"rt @jemima_khan: my kids are �being raised in the lap of the jews,� announced ?@maryamnsharif? today.
i left pakistan in 2004 after a decade of antisemitic attacks by the media &amp; politicians (&amp; weekly death threats &amp; protests outside my house). but still it continues https://t.co/tgjuxft1gc",0
5330,"rt @mishtal: keep seeing people mentioning 'woke jews'

it is a misnomer.

i can tell you this. if any jew is more concerned about pronouns than the rise of islamism and anti-zionist antisemitism  - then they are very much asleep.

in fact - 'comatose jews' might be a more apt description",0
5331,"rt @auschwitzmuseum: 1 august 1943 | from the liquidated ghetto in b?dzin the germans deported to auschwitz some 10,000 jews - men, women and children. after the selection, 997 men and 1140 women were registered in the camp. the remaining people were murdered in gas chambers",0
5332,"rt @hisgloryme: gop senators introduce resolution condemning anti-semitism

us senator josh hawley (r-mo) on tuesday introduced a resolution condemning hatred and violence against jews, and is cosponsored by 14 other gop senators. list of cosponsors: https://t.co/ij2a2mb4ws https://t.co/vo6hqr3kmi",0
5333,"@kishineff @markruffalo 1. its goal is not ethnic cleansing or replacing the arabs there's no athnic cleansing in israel, in fact tha palestinian population doubled itself for the past 60 years2.jews are indigenous to the land, they were exiled b4 the arab occupation around the 7th century",0
5334,@rncat50 jesus chases out the money lenders and angers the pharisees and scribes (ie the jews not romans). he�s not rebelling against the hostile regime in power. he�s cleaning up his own house. he doesn�t hurt anyone in the process so i still don�t see how this is a defense of violence,0
5335,@benshapiro sure keep denying the truth by using the antisemitic excuse. again both jews and palestinians are of semitic origin,0
5336,"@jamesooonnn lmao nice, i never once said anything about jews but nice try, at least i�m not the fake woke. as i told you before stick with blm you�ll feel good about yourself",0
5337,"rt @jeremyslevin: as jews we are told from a young age that our identities are intrinsically tied to the modern state of israel.

it is tau�",0
5338,@himpate there is so much evidence that 6 million jews died during the holocaust,0
5339,"rt @dominckjohn: nyc maybe considering separating families just like the nazi did to the jews during ww2.    ""hopefully soon our 5 to 11-ye�",1
5340,"rt @vaspider: i need my non-jewish friends to understand something:

it's getting pretty fucking scary out here for your jewish friends, especially us queer &amp; trans jews. we need your help.

??

1/",0
5341,"twitter in august of 2019.

either the jews are responsible or these damn hillsiders gotta go.

slide back to messy-co. are they that mad they got caught? https://t.co/zy05pjjlf1",1
5342,"rt @youthsinasia: eve barlow: jews opposed to zionism are traitors, blm has a secret agenda to destroy synagogues, free palestine offends me

twitter: eve fartlow

eve barlow: https://t.co/x1zve39cnt",0
5343,"rt @mefixerr: if #germany really supports israel then they should accomodate at least 6 million jews from israel, the number they killed in the second world war! 

stop sending sweeping statements on palestinian land and lives!

#free_palestine",1
5344,"@forbes so real question... other than constantly blocking legislation that is always overwhelming popular with a majority of american people... what *do* @gop republicans do..? (other than pay for sex with children, and blame jews for space lasers.) 

what do republicans do? seriously",0
5345,@afagerbakke us media  has gotten bad. nyt is anti jews and the news stations are leaning against israel. and american politicians are worse. then of course you have the antisemitic reporters spewing pro pali falsehoods that malign the jewish state. it�s awful here,0
5346,rt @dickiminaj: no but actually the catholic church owes jews many synagogues across the world that were taken and converted into churches,0
